image_path,dataset,chi2_score,semantic_score,decision
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000170_leftImg8bit.png,lostandfound,12.4546,-1289.6801,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000180_leftImg8bit.png,lostandfound,4.9362,-1360.9875,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000190_leftImg8bit.png,lostandfound,10.9507,-1727.1799,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000200_leftImg8bit.png,lostandfound,8.3753,-1270.1934,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000210_leftImg8bit.png,lostandfound,7.0181,-1378.6821,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000220_leftImg8bit.png,lostandfound,9.478,-1270.4614,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000230_leftImg8bit.png,lostandfound,6.5044,-1401.8702,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000009_000240_leftImg8bit.png,lostandfound,9.2893,-1508.3516,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000020_leftImg8bit.png,lostandfound,10.2168,-1769.4567,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000030_leftImg8bit.png,lostandfound,12.3236,-1770.9359,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000040_leftImg8bit.png,lostandfound,9.5319,-1737.9391,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000050_leftImg8bit.png,lostandfound,8.2595,-2146.8274,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000060_leftImg8bit.png,lostandfound,17.6678,-2477.1575,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000070_leftImg8bit.png,lostandfound,19.7623,-1985.9414,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000080_leftImg8bit.png,lostandfound,14.6465,-1654.0839,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000090_leftImg8bit.png,lostandfound,3.2386,-1433.215,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000100_leftImg8bit.png,lostandfound,3.9932,-1360.3737,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000110_leftImg8bit.png,lostandfound,15.8608,-1451.3702,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000120_leftImg8bit.png,lostandfound,3.9563,-1243.7083,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000130_leftImg8bit.png,lostandfound,17.9631,-1259.1553,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000140_leftImg8bit.png,lostandfound,11.3184,-1435.7377,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000150_leftImg8bit.png,lostandfound,9.8128,-1198.2247,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000160_leftImg8bit.png,lostandfound,12.1563,-1343.6008,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000170_leftImg8bit.png,lostandfound,6.9805,-1293.6702,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000180_leftImg8bit.png,lostandfound,9.0524,-1260.5197,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000190_leftImg8bit.png,lostandfound,13.9166,-1521.7738,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000200_leftImg8bit.png,lostandfound,12.9604,-1359.084,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000210_leftImg8bit.png,lostandfound,16.7097,-1508.1655,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000220_leftImg8bit.png,lostandfound,17.5677,-1700.6228,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000030_leftImg8bit.png,lostandfound,3.3251,-1136.8042,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000040_leftImg8bit.png,lostandfound,17.3662,-1250.8413,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000050_leftImg8bit.png,lostandfound,12.1267,-1281.2959,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000060_leftImg8bit.png,lostandfound,15.6721,-1269.2299,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000070_leftImg8bit.png,lostandfound,21.9109,-1153.02,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000080_leftImg8bit.png,lostandfound,26.1352,-1350.0105,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000090_leftImg8bit.png,lostandfound,25.3812,-1199.4011,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000100_leftImg8bit.png,lostandfound,29.1855,-1371.8643,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000110_leftImg8bit.png,lostandfound,15.727,-1671.3871,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000120_leftImg8bit.png,lostandfound,9.9955,-1572.9816,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000130_leftImg8bit.png,lostandfound,14.4958,-1599.5381,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000140_leftImg8bit.png,lostandfound,20.9882,-1878.7225,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000150_leftImg8bit.png,lostandfound,11.7956,-1586.7476,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000160_leftImg8bit.png,lostandfound,40.4262,-1298.5054,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000170_leftImg8bit.png,lostandfound,19.1678,-1533.7423,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000180_leftImg8bit.png,lostandfound,29.6692,-1080.967,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000190_leftImg8bit.png,lostandfound,33.2095,-1286.3594,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000200_leftImg8bit.png,lostandfound,22.3566,-1137.9916,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000210_leftImg8bit.png,lostandfound,15.1873,-1288.6497,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000220_leftImg8bit.png,lostandfound,20.8816,-1243.6681,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000230_leftImg8bit.png,lostandfound,11.9534,-1443.16,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000240_leftImg8bit.png,lostandfound,8.8467,-2336.3477,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000020_leftImg8bit.png,lostandfound,17.2908,-1291.9969,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000030_leftImg8bit.png,lostandfound,15.1657,-1299.2466,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000040_leftImg8bit.png,lostandfound,9.0587,-1367.0659,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000050_leftImg8bit.png,lostandfound,11.1942,-1247.0013,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000060_leftImg8bit.png,lostandfound,24.0662,-1389.9475,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000070_leftImg8bit.png,lostandfound,22.7505,-1347.5797,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000080_leftImg8bit.png,lostandfound,17.6607,-1277.7931,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000090_leftImg8bit.png,lostandfound,22.2315,-1453.4575,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000100_leftImg8bit.png,lostandfound,20.2589,-1387.6528,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000110_leftImg8bit.png,lostandfound,12.4044,-1448.1241,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000120_leftImg8bit.png,lostandfound,37.9446,-1312.4927,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000130_leftImg8bit.png,lostandfound,16.608,-1501.1121,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000140_leftImg8bit.png,lostandfound,5.5404,-1787.6083,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000150_leftImg8bit.png,lostandfound,8.4465,-1419.9738,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000160_leftImg8bit.png,lostandfound,18.7739,-1593.0348,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000170_leftImg8bit.png,lostandfound,18.5922,-1303.5427,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000180_leftImg8bit.png,lostandfound,30.7139,-1399.472,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000190_leftImg8bit.png,lostandfound,24.2593,-1264.3429,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000200_leftImg8bit.png,lostandfound,17.4484,-1583.646,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000020_leftImg8bit.png,lostandfound,15.2162,-1237.3756,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000030_leftImg8bit.png,lostandfound,8.0693,-1246.4108,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000040_leftImg8bit.png,lostandfound,15.4459,-1358.6516,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000050_leftImg8bit.png,lostandfound,14.264,-1254.3777,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000060_leftImg8bit.png,lostandfound,15.0487,-1107.787,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000070_leftImg8bit.png,lostandfound,11.9789,-1236.4174,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000080_leftImg8bit.png,lostandfound,15.99,-1449.583,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000090_leftImg8bit.png,lostandfound,6.8906,-1475.8817,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000100_leftImg8bit.png,lostandfound,18.0415,-1647.1481,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000110_leftImg8bit.png,lostandfound,31.8589,-1558.2518,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000120_leftImg8bit.png,lostandfound,10.5788,-1607.5906,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000130_leftImg8bit.png,lostandfound,12.1552,-1425.1198,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000140_leftImg8bit.png,lostandfound,18.6627,-1573.9033,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000150_leftImg8bit.png,lostandfound,9.581,-1621.5844,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000160_leftImg8bit.png,lostandfound,20.2341,-1701.9819,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000170_leftImg8bit.png,lostandfound,4.8427,-1430.3096,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000180_leftImg8bit.png,lostandfound,34.1705,-1585.7803,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000190_leftImg8bit.png,lostandfound,13.6076,-1696.0275,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000200_leftImg8bit.png,lostandfound,8.7061,-1935.0051,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000210_leftImg8bit.png,lostandfound,16.3083,-1634.9127,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000220_leftImg8bit.png,lostandfound,11.5496,-1637.1624,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000230_leftImg8bit.png,lostandfound,7.6493,-1695.7367,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000020_leftImg8bit.png,lostandfound,20.3591,-1107.8417,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000030_leftImg8bit.png,lostandfound,20.7779,-1166.717,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000040_leftImg8bit.png,lostandfound,11.0956,-1144.6075,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000050_leftImg8bit.png,lostandfound,10.0339,-1068.3622,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000060_leftImg8bit.png,lostandfound,19.4277,-989.4927,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000070_leftImg8bit.png,lostandfound,8.2812,-1279.0985,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000080_leftImg8bit.png,lostandfound,15.9098,-1173.1115,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000090_leftImg8bit.png,lostandfound,36.7756,-1134.6311,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000100_leftImg8bit.png,lostandfound,32.2211,-1170.2925,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000110_leftImg8bit.png,lostandfound,21.5173,-1323.6071,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000120_leftImg8bit.png,lostandfound,32.0136,-1396.6993,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000130_leftImg8bit.png,lostandfound,19.7962,-2198.0879,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000140_leftImg8bit.png,lostandfound,22.1291,-1827.6816,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000150_leftImg8bit.png,lostandfound,18.6889,-1732.8809,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000160_leftImg8bit.png,lostandfound,26.3883,-1615.7719,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000170_leftImg8bit.png,lostandfound,31.7166,-1248.1023,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000180_leftImg8bit.png,lostandfound,8.3237,-1657.9774,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000190_leftImg8bit.png,lostandfound,20.7616,-1614.9799,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000200_leftImg8bit.png,lostandfound,16.4808,-1366.3254,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000210_leftImg8bit.png,lostandfound,6.2542,-1484.5691,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000220_leftImg8bit.png,lostandfound,11.1708,-2033.5383,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000050_leftImg8bit.png,lostandfound,10.3193,-1550.7701,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000060_leftImg8bit.png,lostandfound,6.9638,-1581.9764,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000070_leftImg8bit.png,lostandfound,9.2212,-1572.4905,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000080_leftImg8bit.png,lostandfound,8.8508,-1584.7003,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000090_leftImg8bit.png,lostandfound,22.3921,-1727.2091,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000100_leftImg8bit.png,lostandfound,17.9452,-1817.3274,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000110_leftImg8bit.png,lostandfound,17.0687,-1619.6443,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000120_leftImg8bit.png,lostandfound,18.2859,-1361.1881,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000130_leftImg8bit.png,lostandfound,10.9087,-1337.5889,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000140_leftImg8bit.png,lostandfound,10.6732,-1374.2675,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000150_leftImg8bit.png,lostandfound,7.7856,-1313.0801,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000160_leftImg8bit.png,lostandfound,8.87,-1461.3807,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000170_leftImg8bit.png,lostandfound,14.931,-1654.0365,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000180_leftImg8bit.png,lostandfound,17.8522,-1551.1897,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000190_leftImg8bit.png,lostandfound,16.1682,-1300.4879,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000200_leftImg8bit.png,lostandfound,14.6451,-1584.3146,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000210_leftImg8bit.png,lostandfound,8.3411,-1252.4058,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000020_leftImg8bit.png,lostandfound,4.3882,-1765.4443,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000030_leftImg8bit.png,lostandfound,10.7203,-1703.1868,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000040_leftImg8bit.png,lostandfound,9.8902,-1607.8622,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000050_leftImg8bit.png,lostandfound,18.2933,-1774.9768,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000060_leftImg8bit.png,lostandfound,4.0291,-1764.6333,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000070_leftImg8bit.png,lostandfound,16.2229,-1742.8594,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000080_leftImg8bit.png,lostandfound,22.9984,-1914.5929,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000090_leftImg8bit.png,lostandfound,19.0157,-1402.7765,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000100_leftImg8bit.png,lostandfound,9.6846,-1396.2963,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000110_leftImg8bit.png,lostandfound,13.4383,-1358.8047,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000120_leftImg8bit.png,lostandfound,3.3941,-1319.2584,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000130_leftImg8bit.png,lostandfound,9.8725,-1525.6866,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000140_leftImg8bit.png,lostandfound,7.3316,-1270.9875,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000150_leftImg8bit.png,lostandfound,14.9029,-1455.1962,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000160_leftImg8bit.png,lostandfound,8.402,-1505.3635,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000170_leftImg8bit.png,lostandfound,13.5051,-1467.009,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000180_leftImg8bit.png,lostandfound,10.5884,-1537.3765,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000020_leftImg8bit.png,lostandfound,5.4368,-1849.4315,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000030_leftImg8bit.png,lostandfound,8.6215,-1647.5837,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000040_leftImg8bit.png,lostandfound,13.0026,-1725.5787,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000050_leftImg8bit.png,lostandfound,11.8692,-1652.1304,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000060_leftImg8bit.png,lostandfound,9.599,-1576.1707,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000070_leftImg8bit.png,lostandfound,18.4682,-1660.0288,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000080_leftImg8bit.png,lostandfound,18.3472,-1463.6956,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000090_leftImg8bit.png,lostandfound,9.0111,-1481.6936,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000100_leftImg8bit.png,lostandfound,12.3687,-1516.9487,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000110_leftImg8bit.png,lostandfound,12.3177,-1461.1208,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000120_leftImg8bit.png,lostandfound,8.4209,-1447.6265,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000130_leftImg8bit.png,lostandfound,12.7664,-1538.1044,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000140_leftImg8bit.png,lostandfound,22.7431,-1584.3969,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000150_leftImg8bit.png,lostandfound,17.2323,-2133.1609,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000160_leftImg8bit.png,lostandfound,9.1967,-1899.5944,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000170_leftImg8bit.png,lostandfound,4.0466,-3572.4548,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000017_000180_leftImg8bit.png,lostandfound,8.5515,-2948.958,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000050_leftImg8bit.png,lostandfound,9.6437,-1449.7152,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000060_leftImg8bit.png,lostandfound,14.0539,-1497.3704,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000070_leftImg8bit.png,lostandfound,9.4778,-1608.0216,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000080_leftImg8bit.png,lostandfound,16.7924,-1536.84,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000090_leftImg8bit.png,lostandfound,19.7435,-1696.0515,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000100_leftImg8bit.png,lostandfound,10.7418,-1725.9615,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000110_leftImg8bit.png,lostandfound,26.8496,-1400.1084,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000120_leftImg8bit.png,lostandfound,15.0201,-1359.2002,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000130_leftImg8bit.png,lostandfound,16.1403,-1318.416,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000140_leftImg8bit.png,lostandfound,6.4659,-1054.0864,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000150_leftImg8bit.png,lostandfound,10.0792,-1401.2842,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000160_leftImg8bit.png,lostandfound,8.0928,-1353.2452,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000170_leftImg8bit.png,lostandfound,17.0674,-1356.4818,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000180_leftImg8bit.png,lostandfound,21.6645,-1410.902,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000190_leftImg8bit.png,lostandfound,11.5262,-1790.6006,stage2
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000200_leftImg8bit.png,lostandfound,14.92,-1216.8846,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000210_leftImg8bit.png,lostandfound,2.6705,-1742.4625,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000020_leftImg8bit.png,lostandfound,4.2734,-1932.0839,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000030_leftImg8bit.png,lostandfound,7.1943,-1490.38,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000040_leftImg8bit.png,lostandfound,13.3069,-1508.5375,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000050_leftImg8bit.png,lostandfound,10.2491,-1648.8094,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000060_leftImg8bit.png,lostandfound,20.1938,-1824.8037,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000070_leftImg8bit.png,lostandfound,66.3634,-1683.4541,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000080_leftImg8bit.png,lostandfound,66.6925,-1622.3796,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000090_leftImg8bit.png,lostandfound,24.0361,-1577.1791,stage2
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000100_leftImg8bit.png,lostandfound,15.5199,-1331.7699,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000110_leftImg8bit.png,lostandfound,38.9514,-1452.7034,stage2
